,사용월,호선명,지하철역,07시-08시 하차인원,08시-09시 하차인원,09시-10시 하차인원,17시-18시 승차인원,18시-19시 승차인원,19시-20시 승차인원,lat,lng
27888,202102,01호선,진위,5350,5848,1097,4885,6920,2326,37.109447,127.062278
27889,202102,01호선,천안,3459,5965,6351,9623,8980,6429,36.810005,127.146826
27890,202102,01호선,평택,10821,15869,13334,22267,21778,15834,36.990726,127.085159
27891,202102,01호선,화서,3462,7059,4724,8560,7359,3991,37.283862,126.989627
27892,202102,경원선,가능,4386,8062,6251,7747,7012,4250,37.74859951,127.0441759
27893,202102,경원선,광운대,3363,7319,6691,8543,7942,4460,37.62396192,127.0618277
27894,202102,경원선,녹양,2832,6115,3514,5696,6053,2919,37.7596163,127.0423211
27895,202102,경원선,녹천,2096,3543,2034,4550,3760,2770,37.64472641,127.0514811
27896,202102,경원선,덕계,2089,2863,1368,2982,3053,1211,37.81859454,127.0569062
27897,202102,경원선,덕정,7507,8621,4370,8200,9347,4054,37.84347015,127.0615003
27898,202102,경원선,도봉,2983,7493,5457,7670,8327,3703,37.67962779,127.0455746
27899,202102,경원선,도봉산,2422,4689,8173,14713,11121,5726,37.68974492,127.0461423
27900,202102,경원선,동두천,5528,3604,2243,2878,3499,1804,37.92762028,127.0547774
27901,202102,경원선,동두천중앙,2580,6550,3402,4406,5370,2132,37.90180843,127.0563875
27902,202102,경원선,망월사,2777,7125,6344,7936,7650,3703,37.71063497,127.0473543
27903,202102,경원선,방학,6097,14756,8279,11849,14175,7321,37.66775024,127.0443057
27904,202102,경원선,보산,1463,1797,1225,3001,2548,1422,37.91453091,127.0571795
27905,202102,경원선,서빙고,3314,6368,2415,4957,5060,2248,37.5199083,126.9884501
27906,202102,경원선,석계,3693,6427,5162,9276,8561,6059,37.61517624,127.0657318
27907,202102,경원선,소요산,1781,1907,3085,5711,3632,1340,37.94727665,127.0606274
27908,202102,경원선,신이문,3273,6041,3916,7306,6693,4343,37.60202448,127.0673685
27909,202102,경원선,양주,7912,8203,5488,8825,10585,5177,37.77419343,127.0448678
27910,202102,경원선,옥수,15,184,13,245,35,282,37.54071815,127.0187087
27911,202102,경원선,왕십리,7315,14791,10870,21390,22328,16672,37.56208505,127.0384314
27912,202102,경원선,외대앞,2648,7615,7370,10633,8971,5796,37.59617573,127.063589
27913,202102,경원선,월계,3154,6235,4473,6827,6782,3782,37.63321594,127.0588457
27914,202102,경원선,응봉,1315,1664,1109,2250,2190,1221,37.55058589,127.0347705
27915,202102,경원선,의정부,9657,25895,25385,30681,33625,21948,37.73889917,127.045923
27916,202102,경원선,이촌,3251,6569,3952,7735,7846,4220,37.52264626,126.9737511
27917,202102,경원선,지행,3869,8398,5084,7304,9168,4948,37.89251965,127.0557757
27918,202102,경원선,창동,0,0,0,2,1,1,37.65292081,127.0479618
27919,202102,경원선,청량리,9699,15966,21353,23397,25698,16273,37.58017222,127.0455682
27920,202102,경원선,한남,7674,10578,9007,10713,11615,5668,37.52941984,127.0089652
27921,202102,경원선,회룡,5700,8501,8690,11637,9649,5871,37.72468322,127.0472035
27922,202102,경의선,가좌,2625,6012,5490,6567,6575,3925,37.568491,126.915487
27923,202102,경의선,강매,896,2525,1013,2309,2523,947,37.612314,126.843223
27924,202102,경의선,검암,0,0,0,0,0,0,37.56945248,126.6736399
27925,202102,경의선,계양,0,0,0,0,0,0,37.57177255,126.7363912
27926,202102,경의선,곡산,730,1633,640,1067,1247,452,37.645676,126.801762
27927,202102,경의선,공덕,4607,14819,6609,6948,13446,5800,37.544018,126.951592
27928,202102,경의선,금릉,3774,7855,3991,6768,7470,3585,37.751322,126.765347
27929,202102,경의선,금촌,7228,11760,6493,9670,11757,5812,37.766217,126.774644
27930,202102,경의선,김포공항,0,0,0,0,0,0,37.56517181,126.8012249
27931,202102,경의선,능곡,1863,3359,2511,4202,4011,2246,37.618808,126.820783
27932,202102,경의선,디지털미디어시티,1515,3291,2287,3873,4051,2296,37.576646,126.900984
27933,202102,경의선,문산,4769,9814,3834,7947,8457,3501,37.854619,126.788047
27934,202102,경의선,백마,4548,8274,4417,7074,8279,3475,37.658239,126.794461
27935,202102,경의선,서강대,1829,5534,4172,4024,4542,2685,37.551881,126.935711
27936,202102,경의선,서울,20192,21384,12469,12020,20881,7765,37.554648,126.972559
27937,202102,경의선,수색,3846,12264,6174,6108,9488,4549,37.580842,126.895611
27938,202102,경의선,신촌,2710,3586,2331,2760,2459,1762,37.555134,126.936893
27939,202102,경의선,야당,3160,5909,5009,6999,7477,5070,37.712327,126.761356
27940,202102,경의선,운정,4804,7626,3483,7521,7723,3578,37.725826,126.767257
27941,202102,경의선,월롱,6798,7504,1979,6309,9661,3498,37.796188,126.792587
27942,202102,경의선,일산,4250,8070,5811,8166,9088,5207,37.682077,126.769846
27943,202102,경의선,임진강,0,1,75,375,0,0,37.88899852,126.7475721
27944,202102,경의선,탄현,4126,7083,4462,6918,8219,4262,37.694023,126.761086
27945,202102,경의선,파주,1173,2697,695,1913,2873,624,37.815298,126.792783
27946,202102,경의선,풍산,3288,5355,4365,6091,6544,3581,37.672346,126.786243
27947,202102,경의선,행신,3923,7458,4935,9825,7674,4220,37.612102,126.834146
27948,202102,경의선,홍대입구,1319,4179,2779,3726,4775,3373,37.557192,126.925381
27949,202102,경의선,화전,1524,3326,2005,3203,2594,1640,37.602888,126.868387
27950,202102,경의선,효창공원앞,3724,12076,8050,5269,10728,4735,37.539261,126.961351
27951,202102,01호선,간석,2893,5684,4131,6994,6933,3666,37.464737,126.694181
27952,202102,01호선,개봉,11424,18705,14890,23918,23371,13251,37.494594,126.85868
27953,202102,01호선,구일,4333,8160,4544,7276,8327,3722,37.496756,126.870793
27954,202102,01호선,도원,2267,7399,3333,4579,5494,1802,37.468446,126.642706
27955,202102,01호선,도화,3126,4964,2708,5202,5356,2429,37.46607,126.668672
27956,202102,01호선,동암,10755,14122,10295,20612,19021,11466,37.471408,126.702896
27957,202102,01호선,동인천,16093,22685,11681,27559,29594,13473,37.475276,126.632802
27958,202102,01호선,백운,3000,6242,5282,8602,7329,4028,37.483664,126.707704
27959,202102,01호선,부개,3904,7232,5196,9537,8761,4632,37.488418,126.74109
27960,202102,01호선,부천,14362,31547,30126,45499,46043,31317,37.48405,126.782686
27961,202102,01호선,부평,14252,26477,31095,49942,48061,35733,37.489493,126.724805
27962,202102,01호선,소사,5418,8052,6607,10421,9437,5476,37.482753,126.79544
27963,202102,01호선,송내,22374,56957,32903,32828,56157,25171,37.4876,126.753664
27964,202102,01호선,역곡,9432,21252,17152,28075,25436,16362,37.485178,126.811502
27965,202102,01호선,오류동,4869,8434,7650,12105,11718,6616,37.494526,126.845365
27966,202102,01호선,온수,4210,8885,4742,7921,8235,4322,37.492258,126.823388
27967,202102,01호선,인천,3525,5611,2582,10856,10027,5085,37.476691,126.616936
27968,202102,01호선,제물포,6963,17045,9818,14899,17440,6927,37.466769,126.656666
27969,202102,01호선,주안,13303,21710,16310,28930,29286,16653,37.464941,126.679923
27970,202102,01호선,중동,4464,9030,6111,9544,10033,5546,37.486562,126.764843
27971,202102,경춘선,가평,1247,2697,1769,2789,2634,1307,37.814536,127.510739
27972,202102,경춘선,갈매,1950,3285,2000,2862,3488,1789,37.634118,127.114757
27973,202102,경춘선,강촌,218,622,681,1183,761,347,37.805723,127.634146
27974,202102,경춘선,굴봉산,33,168,229,221,136,45,37.832067,127.557695
27975,202102,경춘선,금곡,1296,3447,1440,2193,2864,1001,37.637382,127.207853
27976,202102,경춘선,김유정,226,414,570,999,446,283,37.818466,127.71434
27977,202102,경춘선,남춘천,1360,2279,2374,3734,2938,2411,37.864007,127.723792
27978,202102,경춘선,대성리,533,638,442,1329,1050,422,37.684071,127.379319
27979,202102,경춘선,마석,4212,5424,3893,4940,5890,2527,37.652782,127.311767
27980,202102,경춘선,백양리,302,569,337,984,486,169,37.830779,127.58933
27981,202102,경춘선,별내,2910,4432,3075,4573,4547,2105,37.64202,127.12684
27982,202102,경춘선,사릉,3830,5255,1931,3811,5480,1918,37.65108,127.176933
27983,202102,경춘선,상천,92,367,507,554,287,165,37.770246,127.454821
27984,202102,경춘선,신내,1990,3647,1217,3143,2738,1103,37.612887,127.103218
27985,202102,경춘선,천마산,1302,1453,1156,1666,1690,676,37.658978,127.285379
27986,202102,경춘선,청평,842,1738,1353,2438,1820,869,37.735488,127.42661
27987,202102,경춘선,춘천,732,1378,1526,2870,2347,1485,37.885054,127.717023
27988,202102,경춘선,퇴계원,2850,3565,1993,3676,4616,2076,37.648311,127.143952
27989,202102,경춘선,평내호평,3566,8000,4755,7051,6846,4209,37.653225,127.244493
27990,202102,공항철도,검암,5472,11421,4269,7436,10212,3737,37.569104,126.673728
27991,202102,공항철도,계양,2421,3929,3593,6959,5955,3423,37.571462,126.735637
27992,202102,공항철도,공덕,2288,7797,4267,3686,6308,3036,37.544018,126.951592
27993,202102,공항철도,공항화물청사,11516,15761,3084,7465,13413,3548,37.458366,126.476241
27994,202102,공항철도,김포공항,16871,17167,10120,20187,25687,18440,37.562434,126.801058
27995,202102,공항철도,디지털미디어시티,19555,69044,31964,30423,68607,27479,37.576646,126.900984
27996,202102,공항철도,마곡나루,14490,39421,17558,26998,31144,11663,37.567336,126.829497
27997,202102,공항철도,서울,9767,16010,10974,14342,18681,13110,37.554648,126.972559
27998,202102,공항철도,영종,1630,2980,1849,3467,3156,2012,37.511466,126.5237
27999,202102,공항철도,운서,6210,10027,6422,10764,8635,4745,37.492904,126.49379
28000,202102,공항철도,인천공항1터미널,9703,16001,4159,9888,14543,6554,37.44768026,126.458091
28001,202102,공항철도,인천공항2터미널,6466,7402,2454,6018,8048,3471,37.48479845,126.4380499
28002,202102,공항철도,청라국제도시,5460,14097,4523,9215,15747,4259,37.555878,126.625327
28003,202102,공항철도,홍대입구,4793,14860,13678,20530,24487,19095,37.557192,126.925381
28004,202102,04호선,경마공원,1571,4501,1184,2671,4587,906,37.443885,127.007888
28005,202102,04호선,과천,3881,6074,3775,8759,6092,2989,37.433021,126.996568
28006,202102,04호선,대공원,2589,6534,8471,9808,8828,4160,37.435675,127.006523
28007,202102,04호선,범계,16217,45920,35398,36826,48313,29504,37.389793,126.950806
28008,202102,04호선,선바위,15510,19720,11475,17311,23009,11383,37.451673,127.002303
28009,202102,04호선,인덕원,26176,78565,28838,37778,62793,23191,37.401553,126.976715
28010,202102,04호선,정부과천청사,16654,50118,12251,21534,39462,11450,37.426513,126.98978
28011,202102,04호선,평촌,25640,69508,27525,31076,52397,21444,37.394287,126.963883
28012,202102,분당선,가천대,3982,11102,7002,11063,8952,4850,37.448605,127.126697
28013,202102,분당선,강남구청,11557,42710,31977,20554,38119,20496,37.517186,127.04128
28014,202102,분당선,개포동,3690,7189,5085,7138,7105,3685,37.489116,127.06614
28015,202102,분당선,구룡,2765,3778,1933,5026,2773,1233,37.486839,127.058856
28016,202102,분당선,구성,3607,6020,2761,5755,5613,2624,37.298969,127.105664
28017,202102,분당선,기흥,5822,8615,5449,12067,13303,7400,37.275619,127.115936
28018,202102,분당선,대모산입구,3623,7082,3841,9051,6302,2766,37.491373,127.07272
28019,202102,분당선,도곡,9856,19622,14231,15571,18145,9398,37.490858,127.055381
28020,202102,분당선,망포,17131,34127,12773,25016,34794,15605,37.245795,127.057353
28021,202102,분당선,매교,2314,5176,2546,4918,4467,2051,37.265481,127.015678
28022,202102,분당선,매탄권선,3182,6099,3230,6861,6539,3284,37.252759,127.040566
28023,202102,분당선,모란,17207,25613,19114,27548,31861,18095,37.43213,127.129087
28024,202102,분당선,미금,15398,33013,25030,28224,30902,16554,37.350077,127.10891
28025,202102,분당선,보정,2011,3404,1454,2736,3097,1318,37.312752,127.108196
28026,202102,분당선,복정,0,0,0,2,3,1,37.470047,127.126662
28027,202102,분당선,상갈,5243,6673,3883,7653,8293,4231,37.26181,127.108847
28028,202102,분당선,서울숲,11568,30583,18977,21136,32754,16172,37.543617,127.044707
28029,202102,분당선,서현,27816,58571,48359,51055,65500,40780,37.385126,127.123592
28030,202102,분당선,선릉,30867,100996,67349,35751,61135,28695,37.504503,127.049008
28031,202102,분당선,선정릉,9669,41809,33806,18304,36245,20031,37.51098,127.043593
28032,202102,분당선,수내,13000,40817,31435,27136,38231,20317,37.378455,127.114322
28033,202102,분당선,수서,17385,35344,19294,24835,31338,14069,37.487371,127.10188
28034,202102,분당선,수원,5026,9514,8404,14091,16008,11436,37.265974,126.999874
28035,202102,분당선,수원시청,11409,34137,20873,22577,31500,16085,37.261911,127.030736
28036,202102,분당선,신갈,2051,4138,2689,4681,3745,1953,37.286102,127.111313
28037,202102,분당선,압구정로데오,17922,54226,81666,48669,69077,52933,37.527381,127.040534
28038,202102,분당선,야탑,28288,73107,41688,45911,66335,30915,37.411185,127.128715
28039,202102,분당선,영통,6224,16871,11262,15206,18010,9932,37.251568,127.071394
28040,202102,분당선,오리,10737,28402,15173,20229,28232,12261,37.339824,127.108942
28041,202102,분당선,이매,5646,9807,6097,9188,9900,5034,37.396104,127.12827
28042,202102,분당선,정자,24901,52709,33713,34012,46877,26190,37.36706,127.108105
28043,202102,분당선,죽전,10836,16769,16035,21116,23554,15594,37.324753,127.107395
28044,202102,분당선,청명,3761,5471,2790,5579,6587,2984,37.259489,127.078934
28045,202102,분당선,태평,6390,14115,9286,15651,15289,8340,37.440019,127.127709
28046,202102,분당선,한티,16359,37479,34820,31934,35359,22557,37.496237,127.052873
28047,202102,수인선,고색,9713,12376,2173,6993,12875,3649,37.2498644,126.9803212
28048,202102,수인선,남동인더스파크,12742,18176,2921,10201,11109,3647,37.407722,126.695216
28049,202102,수인선,달월,106,265,37,269,625,100,37.379681,126.745177
28050,202102,수인선,사리,1240,2382,1554,4081,3548,2050,37.29103432,126.857247
28051,202102,수인선,소래포구,2577,5185,4358,9452,7454,4522,37.40095,126.733522
28052,202102,수인선,송도,1345,2362,1802,3347,3001,1711,37.428514,126.657772
28053,202102,수인선,숭의,5662,8019,3693,7207,6922,2924,37.460789,126.638297
28054,202102,수인선,신포,2236,4776,2251,3633,5075,2024,37.46874,126.623853
28055,202102,수인선,야목,278,330,189,413,526,167,37.26323631,126.888024
28056,202102,수인선,어천,1169,1200,583,1249,1918,760,37.25008613,126.9090256
28057,202102,수인선,연수,2967,7196,4756,6491,6945,4169,37.417804,126.67894
28058,202102,수인선,오목천,2050,3244,1826,3756,3966,1843,37.24363972,126.9642068
28059,202102,수인선,원인재,3446,5538,3355,5872,6072,3490,37.412603,126.687389
28060,202102,수인선,월곶,1651,2560,2140,3424,3434,2254,37.391769,126.742699
28061,202102,수인선,인천,1707,3046,1397,2932,2256,1638,37.476691,126.616936
28062,202102,수인선,인천논현,6757,10589,6921,9796,11113,6403,37.400614,126.722478
28063,202102,수인선,인하대,2937,6858,4997,7907,7732,4349,37.448493,126.649619
28064,202102,수인선,호구포,14362,16246,3265,10312,12385,4267,37.401637,126.708627
28065,202102,04호선,고잔,9712,21057,10296,14729,17977,7088,37.316777,126.823249
28066,202102,04호선,대야미,3478,6411,3273,6618,7603,3697,37.328467,126.917332
28067,202102,04호선,반월,2623,4027,2688,5036,5507,2865,37.312212,126.903524
28068,202102,04호선,산본,10116,22258,16669,20173,23557,15372,37.358101,126.933274
28069,202102,04호선,상록수,8472,12344,10619,16575,16422,10629,37.302795,126.866489
28070,202102,04호선,수리산,2670,3397,2380,3831,4150,1999,37.349801,126.925365
28071,202102,04호선,신길온천,2525,2086,1105,2863,2826,1385,37.338212,126.765844
28072,202102,04호선,안산,31666,26888,11194,32976,36093,19046,37.327082,126.788532
28073,202102,04호선,오이도,9511,9671,5838,14476,14990,9616,37.362357,126.738714
28074,202102,04호선,정왕,19576,19250,8892,15783,20377,9149,37.351735,126.742989
28075,202102,04호선,중앙,8675,24041,20532,25394,28785,19265,37.315941,126.838573
28076,202102,04호선,초지,6707,8328,3331,6293,8180,3724,37.320646,126.805913
28077,202102,04호선,한대앞,5149,11067,8212,11646,12405,6913,37.309689,126.85344
28078,202102,우이신설선,4-19민주묘지,987,3559,3033,4228,3222,1717,37.64970737,127.0136718
28079,202102,우이신설선,가오리,1978,3849,2544,4080,3439,2321,37.64172889,127.0167993
28080,202102,우이신설선,보문,1649,3843,2255,2631,3485,1688,37.58549252,127.0193588
28081,202102,우이신설선,북한산보국문,2476,6229,4910,7292,6832,3867,37.61243695,127.008154
28082,202102,우이신설선,북한산우이,1833,3678,6237,4765,2985,1585,37.66307035,127.0127658
28083,202102,우이신설선,삼양,817,2450,1698,2167,2175,1317,37.62704944,127.0181533
28084,202102,우이신설선,삼양사거리,1400,3380,2556,2903,2693,1903,37.62156193,127.0206036
28085,202102,우이신설선,성신여대입구,2588,6071,4862,5973,7234,4690,37.59281283,127.0164547
28086,202102,우이신설선,솔밭공원,1132,1725,1638,2344,1907,1249,37.65625183,127.013278
28087,202102,우이신설선,솔샘,1933,3485,2498,4472,3656,2164,37.62041045,127.013535
28088,202102,우이신설선,신설동,3288,10051,6012,5587,8140,3582,37.57598072,127.0243238
28089,202102,우이신설선,정릉,2168,4586,2996,5453,5612,3027,37.60287098,127.0135047
28090,202102,우이신설선,화계,1253,3230,2767,3460,3182,2150,37.63418697,127.0175211
28091,202102,03호선,대곡,1167,2107,1310,2688,3302,1289,37.631626,126.811024
28092,202102,03호선,대화,10006,14075,9148,14550,15661,8052,37.676087,126.747569
28093,202102,03호선,마두,6202,16935,11465,11775,14773,6543,37.652206,126.77762
28094,202102,03호선,백석,9053,21460,12386,17789,20547,10420,37.643114,126.78787
28095,202102,03호선,삼송,10637,18305,13767,24088,24025,14211,37.653083,126.895558
28096,202102,03호선,원당,5698,9895,7014,11856,12023,6207,37.653324,126.843041
28097,202102,03호선,원흥,4799,10557,8038,11421,12365,5415,37.650658,126.872642
28098,202102,03호선,정발산,4316,15639,13607,15102,18812,10627,37.659477,126.773359
28099,202102,03호선,주엽,5403,11293,9817,11253,11576,5926,37.670072,126.761334
28100,202102,03호선,지축,0,0,0,0,0,0,37.648048,126.913951
28101,202102,03호선,화정,8211,20772,16503,22096,23356,12951,37.634592,126.83265
28102,202102,장항선,배방,747,1457,1049,1715,1739,979,36.77774622,127.0527295
28103,202102,장항선,봉명,2397,2709,1948,2253,1330,608,36.80159743,127.1362368
28104,202102,장항선,신창,780,2414,1175,2283,2234,781,36.76937627,126.9501826
28105,202102,장항선,쌍용,1186,2495,1520,2660,2404,1344,36.79374696,127.1213733
28106,202102,장항선,아산,3546,4370,3151,4775,5885,4424,36.79348445,127.1047509
28107,202102,장항선,온양온천,2475,5371,3911,4877,6546,2544,36.78056476,127.0038038
28108,202102,중앙선,구리,6343,14571,13034,16873,17133,10689,37.60353588,127.1433464
28109,202102,중앙선,국수,236,657,1062,830,717,408,37.51635767,127.3995146
28110,202102,중앙선,덕소,2145,5362,3805,5838,5356,2892,37.58743703,127.2085148
28111,202102,중앙선,도농,5559,8390,5728,10284,9683,4767,37.60894997,127.1611445
28112,202102,중앙선,도심,1084,3615,1346,2469,2741,1204,37.57981504,127.2228302
28113,202102,중앙선,망우,3976,10649,5751,9241,9739,6259,37.59881549,127.0928069
28114,202102,중앙선,상봉,3542,6582,4605,6915,7585,4955,37.59570214,127.0857159
28115,202102,중앙선,신원,388,213,408,464,514,88,37.52607314,127.3727021
28116,202102,중앙선,아신,359,587,691,764,766,383,37.51373369,127.4431452
28117,202102,중앙선,양수,1004,1912,2604,3609,2970,1370,37.5461511,127.3288622
28118,202102,중앙선,양원,2250,3027,1543,2643,1692,820,37.60667934,127.1080207
28119,202102,중앙선,양정,1288,1845,811,1992,2033,682,37.60446448,127.1946449
28120,202102,중앙선,양평,1748,4413,2836,4818,4651,2008,37.52577263,126.8861574
28121,202102,중앙선,오빈,187,344,291,457,381,180,37.50634176,127.4738362
28122,202102,중앙선,용문,1225,2045,1551,3043,2237,1214,37.48212672,127.5943334
28123,202102,중앙선,운길산,429,1066,1843,2419,1614,585,37.55488657,127.3100228
28124,202102,중앙선,원덕,180,279,329,509,346,210,37.46866675,127.5470522
28125,202102,중앙선,중랑,2196,4496,3618,5372,5539,3515,37.59503149,127.0758759
28126,202102,중앙선,지평,94,44,0,52,28,117,37.47667438,127.6297558
28127,202102,중앙선,팔당,950,1577,2772,2804,2558,1693,37.54759714,127.2437486
28128,202102,중앙선,회기,18408,36265,24055,41106,34811,19559,37.58997702,127.0580306
28129,202101,01호선,동대문,7951,17036,16659,20108,19005,12907,37.57142,127.009745
28130,202101,01호선,동묘앞,5734,14687,13409,23169,16419,6999,37.572627,127.016429
28131,202101,01호선,서울,66431,145325,91672,93883,144127,72171,37.554648,126.972559
28132,202101,01호선,시청,47793,131340,62133,55134,108895,41170,37.564718,126.977108
28133,202101,01호선,신설동,18243,48070,28106,33392,48075,17757,37.575297,127.025087
28134,202101,01호선,제기동,15109,32855,27133,33310,30408,12792,37.578103,127.034893
28135,202101,01호선,종각,77560,165202,100421,94486,153681,69054,37.570161,126.982923
28136,202101,01호선,종로3가,18316,52803,54311,56011,79064,43768,37.571607,126.991806
28137,202101,01호선,종로5가,30990,86177,51639,61473,82698,38369,37.570926,127.001849
28138,202101,01호선,청량리,12303,28638,23842,39305,33065,17157,37.580178,127.046835
28139,202101,02호선,강남,120313,260062,253781,190350,278385,177478,37.497175,127.027926
28140,202101,02호선,강변,17119,33761,28013,39405,45123,32220,37.535095,127.094681
28141,202101,02호선,건대입구,22036,51470,39280,53211,67571,49289,37.540693,127.07023
28142,202101,02호선,교대,43921,132412,114162,81945,122747,56682,37.493415,127.01408
28143,202101,02호선,구로디지털단지,69658,211123,127296,105315,186197,93693,37.485266,126.901401
28144,202101,02호선,구의,11707,33680,19589,28910,35171,17431,37.537077,127.085916
28145,202101,02호선,낙성대,13594,30386,24299,35411,37741,21494,37.47693,126.963693
28146,202101,02호선,당산,21563,64173,31172,30118,49418,21964,37.53438,126.902281
28147,202101,02호선,대림,19302,48404,29840,35561,46182,23590,37.49297,126.895801
28148,202101,02호선,도림천,2345,5219,2249,2666,3439,1849,37.514287,126.882768
28149,202101,02호선,동대문역사문화공원,13837,37533,24028,28326,32479,20046,37.565138,127.007896
28150,202101,02호선,뚝섬,28378,113554,69541,45036,100514,48622,37.547184,127.047367
28151,202101,02호선,문래,29947,103191,49622,46487,87393,30471,37.517933,126.89476
28152,202101,02호선,방배,23548,59160,40045,35334,55232,23585,37.481426,126.997596
28153,202101,02호선,봉천,8378,21105,15808,23867,26663,15271,37.482362,126.941892
28154,202101,02호선,사당,31462,52433,39065,53076,71777,47610,37.47653,126.981685
28155,202101,02호선,삼성,101072,255575,175480,142313,227196,120362,37.508844,127.06316
28156,202101,02호선,상왕십리,9515,28928,16250,19573,23646,13297,37.564354,127.029354
28157,202101,02호선,서울대입구,22507,49643,48221,61200,68282,42141,37.481247,126.952739
28158,202101,02호선,서초,35680,98628,70628,55588,85208,35468,37.491897,127.007917
28159,202101,02호선,선릉,95646,231198,179864,148380,234548,119417,37.504503,127.049008
28160,202101,02호선,성수,63728,229101,117674,85623,187090,83822,37.544581,127.055961
28161,202101,02호선,시청,55307,170817,71767,64690,138358,48353,37.564718,126.977108
28162,202101,02호선,신답,845,1568,916,1500,1630,706,37.57004,127.046481
28163,202101,02호선,신당,12748,28184,19881,24557,27929,16908,37.565972,127.01782
28164,202101,02호선,신대방,14494,26455,17618,27434,32127,17645,37.487462,126.913149
28165,202101,02호선,신도림,32846,96437,54742,74112,104728,60575,37.508725,126.891295
28166,202101,02호선,신림,26855,50025,42542,67801,68317,44074,37.484201,126.929715
28167,202101,02호선,신설동,5096,11852,7103,9346,9823,4146,37.575297,127.025087
28168,202101,02호선,신정네거리,4390,9970,6777,10477,9133,5255,37.520074,126.852912
28169,202101,02호선,신촌,25997,56934,65169,65969,67269,47473,37.555134,126.936893
28170,202101,02호선,아현,6673,13549,10425,14246,14857,8583,37.557345,126.956141
28171,202101,02호선,양천구청,3887,7977,3856,6603,6637,2889,37.512398,126.865819
28172,202101,02호선,역삼,105499,267827,218403,153897,232035,120772,37.500622,127.036456
28173,202101,02호선,영등포구청,30943,105793,47759,45290,91649,33147,37.52497,126.895951
28174,202101,02호선,왕십리,8414,22413,14980,26229,29287,17909,37.561533,127.037732
28175,202101,02호선,용답,1456,2243,1682,3260,2868,1490,37.561904,127.050899
28176,202101,02호선,용두,2004,5680,2760,3882,5144,2022,37.574028,127.038091
28177,202101,02호선,을지로3가,54464,125335,57003,59420,107331,44910,37.566295,126.99191
28178,202101,02호선,을지로4가,25329,63837,38119,42010,58605,26975,37.566941,126.998079
28179,202101,02호선,을지로입구,96915,236987,123639,116958,197433,86998,37.566014,126.982618
28180,202101,02호선,이대,8737,23013,20082,25816,23797,13714,37.556733,126.946013
28181,202101,02호선,잠실,57128,128844,102613,121767,151010,96739,37.51395,127.102234
28182,202101,02호선,잠실나루,17761,29972,19307,25118,23791,10945,37.520733,127.10379
28183,202101,02호선,잠실새내,13284,22777,24205,27828,31511,23266,37.511687,127.086162
28184,202101,02호선,종합운동장,7083,14074,8036,10172,11416,5492,37.510997,127.073642
28185,202101,02호선,충정로,14575,47564,23066,19941,38357,12868,37.559973,126.963672
28186,202101,02호선,한양대,7490,18090,27298,21768,21008,9646,37.555273,127.043655
28187,202101,02호선,합정,27302,73663,61655,53698,86716,55491,37.549463,126.913739
28188,202101,02호선,홍대입구,24093,76180,83069,93608,116151,89920,37.557192,126.925381
28189,202101,03호선,가락시장,9223,25112,13535,16282,24184,10663,37.492522,127.118234
28190,202101,03호선,경복궁,29694,84660,38637,43068,74924,30052,37.575762,126.97353
28191,202101,03호선,경찰병원,7621,27488,12513,12789,18736,6235,37.495918,127.12454
28192,202101,03호선,고속터미널,33145,54539,73938,95223,100365,79230,37.50481,127.004943
28193,202101,03호선,교대,14641,41828,30022,34235,55383,23199,37.493415,127.01408
28194,202101,03호선,구파발,16808,21860,20194,27533,23471,13810,37.636763,126.918821
28195,202101,03호선,금호,3931,7315,5726,8989,9180,5718,37.548034,127.015872
28196,202101,03호선,남부터미널,46862,132843,70802,73287,117193,55530,37.485013,127.016189
28197,202101,03호선,녹번,6840,15064,7498,13591,15190,7017,37.600927,126.935756
28198,202101,03호선,대청,8307,21821,9546,17448,21627,8609,37.493514,127.079532
28199,202101,03호선,대치,15381,23316,16622,21193,23215,13483,37.494612,127.063642
28200,202101,03호선,도곡,10396,17474,14069,13415,15852,8230,37.490858,127.055381
28201,202101,03호선,독립문,9241,16392,9102,10872,12536,5510,37.574571,126.957748
28202,202101,03호선,동대입구,10932,38203,19027,26394,25234,11804,37.559052,127.005602
28203,202101,03호선,매봉,18460,58256,35504,30276,54473,22193,37.486947,127.046769
28204,202101,03호선,무악재,2337,4720,2274,4523,5107,2202,37.582299,126.950291
28205,202101,03호선,불광,7402,24845,23767,22152,24360,13626,37.610469,126.929887
28206,202101,03호선,수서,21170,42074,22262,28994,39172,18174,37.487371,127.10188
28207,202101,03호선,신사,36161,95577,120893,76522,116548,85853,37.516334,127.020114
28208,202101,03호선,안국,62592,79306,41411,71287,82396,32330,37.576477,126.985443
28209,202101,03호선,압구정,36347,114846,139657,76977,113015,84617,37.527072,127.028461
28210,202101,03호선,약수,9578,27669,17077,19906,26618,14236,37.55434,127.010655
28211,202101,03호선,양재,86006,199320,107254,99754,171013,80223,37.484147,127.034631
28212,202101,03호선,연신내,13056,26702,26613,40362,37820,25474,37.619001,126.921008
28213,202101,03호선,오금,4359,11659,4808,7930,9769,4180,37.502162,127.128111
28214,202101,03호선,옥수,6508,12559,9085,13195,13715,8319,37.540685,127.017965
28215,202101,03호선,을지로3가,27732,63921,30484,29892,56489,24228,37.566295,126.99191
28216,202101,03호선,일원,22154,20256,15021,27065,13783,6898,37.483681,127.08439
